C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\xy\YInterval.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\xy;YInterval;15.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\xy\GradientXYBarPainter.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\xy;GradientXYBarPainter;20.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\ChartFactory.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart;ChartFactory;119.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\JFreeChart.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart;JFreeChart;55.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\CrosshairState.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot;CrosshairState;25.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\KeyedValues2D.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data;KeyedValues2D;22.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\PolarPlot.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot;PolarPlot;58.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis\package-info.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis;package-info;2.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\category\IntervalCategoryDataset.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\category;IntervalCategoryDataset;22.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\DefaultKeyedValues2D.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data;DefaultKeyedValues2D;27.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\block\EntityBlockParams.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\block;EntityBlockParams;18.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\annotations\XYPointerAnnotation.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\annotations;XYPointerAnnotation;16.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\xy\YIntervalSeriesCollection.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\xy;YIntervalSeriesCollection;27.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\swing\SelectionZoomStrategy.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\swing;SelectionZoomStrategy;15.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\ComparableObjectItem.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data;ComparableObjectItem;17.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\xy\XYLineAndShapeRenderer.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\xy;XYLineAndShapeRenderer;45.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\annotations;CategoryLineAnnotation;37.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\labels\StandardXYItemLabelGenerator.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\labels;StandardXYItemLabelGenerator;19.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\labels\StandardCategorySeriesLabelGenerator.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\labels;StandardCategorySeriesLabelGenerator;18.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\text\package-info.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\text;package-info;2.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\WaferMapRenderer.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer;WaferMapRenderer;26.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\date\SpreadsheetDate.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\date;SpreadsheetDate;21.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\xml\ItemHandler.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\xml;ItemHandler;24.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis;CyclicNumberAxis;39.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis\ValueTick.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis;ValueTick;18.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\category\LineAndShapeRenderer.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\category;LineAndShapeRenderer;38.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\module-info.java;C:\Users\Chaima\Desktop\fuck\src\main\java;module-info;1.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis\AxisState.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis;AxisState;39.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\encoders\ImageEncoderFactory.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\encoders;ImageEncoderFactory;14.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\event\PlotChangeListener.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\event;PlotChangeListener;16.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\entity\AxisEntity.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\entity;AxisEntity;39.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\xy\CandlestickRenderer.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\xy;CandlestickRenderer;44.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis\CategoryAnchor.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis;CategoryAnchor;14.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\xy\XYCoordinate.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\xy;XYCoordinate;14.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\general\Dataset.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\general;Dataset;16.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\internal\HashUtils.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\internal;HashUtils;14.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\category\GradientBarPainter.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\category;GradientBarPainter;18.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\dial\DialFrame.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\dial;DialFrame;18.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\encoders\SunPNGEncoderAdapter.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\encoders;SunPNGEncoderAdapter;18.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\dial\DialBackground.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\dial;DialBackground;27.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\ValueMarker.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot;ValueMarker;17.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\text\format\RelativeDateFormat.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\text\format;RelativeDateFormat;19.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\ChartRenderingInfo.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart;ChartRenderingInfo;20.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\util\GradientPaintTransformer.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\util;GradientPaintTransformer;14.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\imagemap\ImageMapUtils.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\imagemap;ImageMapUtils;25.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\ChartTransferable.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart;ChartTransferable;15.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\labels\XYZToolTipGenerator.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\labels;XYZToolTipGenerator;17.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\dial\DialLayerChangeEvent.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\dial;DialLayerChangeEvent;19.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis;NumberTickUnitSource;19.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\dial\StandardDialScale.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\dial;StandardDialScale;17.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\xy\XYDataItem.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\xy;XYDataItem;18.0;
